web-scraper-order,web-scraper-start-url,handle,name,content,replies,retweets,favorites,unix_timestamp,published_date,url
"1583618751-1905","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@school123321","المتوسطه4 والثانوية3 بأملج","#TIMMS_KSA
 المهارات التي تطرح في اختبارات TIMSS مهارات قدمت للطالب في الصف الرابع .. وكذلك مقدمة له في الصف الثاني المتوسط
بالهمة والعزيمة سنصل إلى القمة..
@nawalsanyour 
@alkuair 
@oihm1 
@tabuk_edu 
@Media_M_E 
@moe_gov_sa pic.twitter.com/Jp3MwyWFPn","","12","17","1552977687000","11:41 PM - 18 Mar 2019","/school123321/status/1107894835925655552"
"1583618751-1550","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@Sami_Alhomood","د . سامي الحمود","الإخوة الكرام في @moe_gov_sa
من الساعة 7 صباحا (حسب إعلانكم) وأنا أحاول تسجيل بنيتي في الروضة عبر #نظام_نور والنظام ما بين تعطل وبطء شديد!
هل توقيتكم للتسجيل مناسب؟
هل قدرات النظام تفي بتسجيل كل المتقدمين من جميع المناطق؟
هل من تصريح أو توضيح في ظل استياء الناس؟
وفقكم الله","41","59","44","1555869097000","10:51 AM - 21 Apr 2019","/Sami_Alhomood/status/1120022291457413121"
"1583618751-1702","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@MohamedJarallah","محمد الجارالله","انا اللي صورت ابو عبدالرحمن واقسم بالله من دون علمه .. صورته وهو منهمك بالعمل .. وبعد ان طلبت منه نشر الصور رفض حتى ضغطت عليه ونشرتها وهو كاره .. المعلم المربي الانسان النبيل احمد الخطيب يستحق اكثر .. شكراً اخوي الغالي عامر على ابراز الجوانب والمواقف الإيجابية ..","5","47","14","1554898313000","5:11 AM - 10 Apr 2019","/MohamedJarallah/status/1115950524732530688"
"1583618751-1644","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@hafredumedia","تعليم حفر الباطن","سعادة مدير #تعليم_حفر_الباطن يرعى حفل جائزة التميز في موشرات الأنشطة الطلابية على مسرح الادارة ، بحضور عدد من القيادات التعليمية بالمحافظة . 

@moe_gov_sa pic.twitter.com/g27Xq7hPDR","2","10","5","1555401770000","1:02 AM - 16 Apr 2019","/hafredumedia/status/1118062179842969600"
"1583618751-1681","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#صور |
تكريم طالباتنا الفائزات بمداليتين فضية وبرونزية وشهادة تقدير في أولمبياد الرياضيات الأوروبي للبنات المقام حالياً في أوكرانيا.pic.twitter.com/5VKdA1fBYd","184","736","581","1555091614000","10:53 AM - 12 Apr 2019","/moe_gov_sa/status/1116761287445368832"
"1583618751-1794","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#وزارة_التعليم تصدر قراراً بإيفاد 130 معلماً للتدريس في الخارج
https://www.moe.gov.sa/ar/news/Pages/i-f-1440-5.aspx …pic.twitter.com/zEiJdBF6Hf","23","116","108","1554199032000","2:57 AM - 2 Apr 2019","/moe_gov_sa/status/1113017527934881793"
"1583618751-2126","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@FetonAbid","☤ فتون عابد","ولمن الناس تسير اسنانهم نظيفة احنا ايش نشتغل إن شاءالله ؟؟","","","","1551403853000","5:30 PM - 28 Feb 2019","/FetonAbid/status/1101293699428954117"
"1583618751-1542","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@Eshraf_hail","إدارة الإشراف التربوي","تعميم لجميع الإدارات والوحدات ومكاتب التعليم والمدارس الحكومية ( بنين- بنات )@HAIL_EDU @moe_gov_sa pic.twitter.com/de5VAQD0me","10","23","20","1555937552000","5:52 AM - 22 Apr 2019","/Eshraf_hail/status/1120309411841478658"
"1583618751-1806","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@hbthedu","تعليم حوطة بني تميم والحريق","مدير التعليم أ. سعود العثمان يشارك في #لقاء_قيادات_التعليم_في_المملكة تحت عنوان #نحو_تجويد_نواتج_التعلم
@moe_gov_sa
@amanahmoepic.twitter.com/ILfnPDfPoB","4","43","26","1553966631000","10:23 AM - 30 Mar 2019","/hbthedu/status/1112042768975712257"
"1583618751-1502","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","إنفاذاً لتوجهات القيادة |
وفد صيني يشارك في ورش تدريبية تنفذها #وزارة_التعليم.. ويلتقي وكيل التخطيط والتطوير لبحث إدراج #اللغة_الصينية في التعليم
https://www.moe.gov.sa/ar/news/Pages/ch-w-2019-j.aspx …pic.twitter.com/hzXCCf0VJe","46","244","224","1556210012000","9:33 AM - 25 Apr 2019","/moe_gov_sa/status/1121452188675510272"
"1583618751-1510","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@cedr1437","رابطة سدر التطوعية في المملكة","أدعو لتأسيس معهد زراعي واكاديميات زراعية لان المستقبل نحو البيئة يحتاج هذه التخصصات وكذلك البحوث والدراسات وتأمين وظائف على علم ودراسة نظرية وتطبيقية ميدانية.
#معهد_زراعي_اكاديميه_زراعيه

https://m.facebook.com/story.php?story_fbid=463040531169162&id=100023896565742 …
@cedr1437
@moe_gov_sa
@MEWA_KSA","1","7","13","1556161751000","8:09 PM - 24 Apr 2019","/cedr1437/status/1121249771392569344"
"1583618751-1910","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","الرياضيات أساس العلوم 
وطلابنا سيبدعون في #TIMSS_KSA
وهم مستقبل #رؤية_السعودية_2030 
فلم قصير من إنتاج | #تعليم_الشرقية 
@edueast_sapic.twitter.com/VtT7xCN3I5","337","898","763","1552844478000","10:41 AM - 17 Mar 2019","/moe_gov_sa/status/1107336118998102016"
"1583618751-1862","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#فيديو |
#وزير_التعليم يدشن ورشة العمل الاستراتيجية حول إدخال #اللغة_الصينية في التعليم.pic.twitter.com/iOwNoZnMjy","44","329","248","1553343812000","5:23 AM - 23 Mar 2019","/moe_gov_sa/status/1109430474739466240"
"1583618751-1977","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@FIS_alfaris","مدارس الفارس","Visitors today helped us get excited for  #TIMSS_KSA!  #education #ibworldschool #vision2030 #alfarisschool #مدارس_الفارس @moe_gov_sa @iea_education @minister_moe_sapic.twitter.com/YVf5dLr9qf","3","14","19","1552476829000","4:33 AM - 13 Mar 2019","/FIS_alfaris/status/1105794088211763201"
"1583618751-1651","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@hafredumedia","تعليم حفر الباطن","نبارك لمتوسطة سلمان الفارسي من حفرالباطن حصولهم على بطولة المنطقة الشرقية بعد فوز فريقها بمباراة تحديد بطل المنطقة الشرقية للصف الثالث متوسط في #دوري_المدارس والذي فاز فيها بنتيجة 0/1  وستمثل المنطقة الشرقية في تصفيات المناطق في ملعب الجوهرة بجدة 

@moe_gov_sa 
@DawriMadarispic.twitter.com/3gcc4IzH19","4","9","8","1555346437000","9:40 AM - 15 Apr 2019","/hafredumedia/status/1117830095962628097"
"1583618751-1962","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@alma3du","تعليم رجال ألمع","سعادة مدير #تعليم_ألمع يعتمد نتائج المرشحين والمرشحات في #جائزة_التعليم_للتميز ويدعو لهم بالمضي قدمََا في تحقيق الإنجاز على مستوى الوطن.

@moe_gov_sa pic.twitter.com/gEbjd3lOxl","2","14","28","1552553703000","1:55 AM - 14 Mar 2019","/alma3du/status/1106116519434571784"
"1583618751-1954","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@alma3du","تعليم رجال ألمع","سعادة مدير التعليم أ. إبراهيم كدوان يهنئ المنقولين والمنقولات ويشكرهم على جهودهم طيلة فترة عملهم في #تعليم_ألمع داعيََا لهم بغدٍ أجمل لخدمة الوطن في مواقعهم الجديدة.

#حركة_النقل_الخارجي
@moe_gov_sa pic.twitter.com/SPyyg9OXSn","","9","26","1552567361000","5:42 AM - 14 Mar 2019","/alma3du/status/1106173803401498624"
"1583618751-1934","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@Eshraf_hail","إدارة الإشراف التربوي","قدمت إدارة الإشراف التربوي بتعليم حائل مبادرة ( مركز قادر ) لإقامة برامج تدريبية مسائية مجانية لطلاب المرحلة الثانوية بتعليم حائل للتدريب على اختبار القدرات  وتم التعميم على المدارس الثانوية وحثهم على تسجيل طلابهم حيث ستبدأ البرامج من ٧/١٧ - ١٤٤٠/٨/١٣هـ@HAIL_EDU @moe_gov_sa pic.twitter.com/fPIcxJNFXh","2","14","9","1552671550000","10:39 AM - 15 Mar 2019","/Eshraf_hail/status/1106610806727340035"
"1583618751-1705","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@Naelah11","Dr. Naela Almgwishi د. نائلة عبدالعزيز المقوشي","With higher education, results take long time so we have to be patient @alain_beretz @moe_gov_sa #مؤتمر_الدولي_للتعليم #معرض_التعليم_العالي8","3","","1","1554882144000","12:42 AM - 10 Apr 2019","/Naelah11/status/1115882707224027136"
"1583618751-2051","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@azzan_f","F.azzan","Big thanks #Ithra
@ta3lem_g @almushref99 @EduNajran @at_najran @Ithra @qeran21 @moe_gov_sa @Saudi_Aramcopic.twitter.com/JhT2boQD8k","","","3","1551945698000","12:01 AM - 7 Mar 2019","/azzan_f/status/1103566361178132481"
"1583618751-2047","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@sabyaedu","إدارة تعليم صبيا","زيارات ميدانية |
مدير #تعليم_صبيا 
في زيارة لـ مركز رعاية الموهوبين بـ #مكتب_تعليم_الداير في ختام برامج اسبوع موهبة
مطلعا على برامج المركز خلال الفترة الماضية وخطة المركز لبقية العام الدراسي.. 
@moe_gov_sa
@sabyaedupic.twitter.com/XAVocF06Sy","1","21","40","1551968451000","6:20 AM - 7 Mar 2019","/sabyaedu/status/1103661796077039616"
"1583618751-1475","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@toty92550846","toty","#تنفيذ_توصيه_كليات_التربيه٦٨٠ الله الله بتوصيتنا ودنا برمضان نفرح وندعي للي نصرنا وأزرنا ويصير العيد عيدين كلنا أمل في ولاة امرنا جعل عمرهم طويل 
@KingSalman

@Badermasaker

@kbsalsaud

@HRHPSAUDS

@RoyalCourtSA

@ShuraCouncil_SA

@sattam_al_saud

@moe_gov_sa","","39","16","1556472726000","10:32 AM - 28 Apr 2019","/toty92550846/status/1122554092142960645"
"1583618751-1602","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@khawarizmi_H","مدرسة الخوارزمي الثانوية بجازان","@CentralJazan
@moe_gov_sa
@Media_M_E
@jazanedu
#TIMSS_KSA
تقديراً للعطاء الدائم والمستمر، كرم قائد المدرسة ا/عبده خمجان فريق العمل على أداءهم المتميز في ارتقاء العملية التعليمية والتربوية لهذا العام ١٤٣٩-١٤٤٠ متمنياً لهم مزيداً من الإبداع الموصولpic.twitter.com/0wxGdSZb7h","","3","3","1555576407000","1:33 AM - 18 Apr 2019","/khawarizmi_H/status/1118794657926750208"
"1583618751-1967","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@astudio77784","الأستديو التعليمي","#تعليم_القريات
#الاصطفاف_الصباحي
@guriatedu_gov 
@DR_M_Althobait 
@moe_gov_sa 
@YYehyag 
@e3lam_trbwepic.twitter.com/rgwtwKEh1q","","17","18","1552501491000","11:24 AM - 13 Mar 2019","/astudio77784/status/1105897524781596672"
"1583618751-1547","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@maramalserhani1","مرام السرحاني","لكثرة التساؤلات من الأصدقاء و عبر الخاص
سأعرض بإذن الله تعالى في هذا الثريد عن مشاركتنا في منتدى خبرات #E2 في باريس 
حيث تشرفنا بتمثيل الوطن 
أتمنى أن أضع خارطةً وافية لهذه  المشاركة 
@Microsoft_Saudi 
@moe_gov_sa @abeermehdar @yalshowaiman @ziad8pic.twitter.com/Om8x8E68Ke","8","23","69","1555879772000","1:49 PM - 21 Apr 2019","/maramalserhani1/status/1120067065451298823"
"1583618751-2111","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@namasedu","إدارة تعليم النماص","انطلاق حملة ""#ردك_يضرك"" 
للحد من الحوادث المرورية.
@namasedu
@NamasNashat
@moe_gov_sa
@Media_M_Epic.twitter.com/ADu15BPRUU","10","16","20","1551441981000","4:06 AM - 1 Mar 2019","/namasedu/status/1101453620023824384"
"1583618751-1474","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@toty92550846","toty","#تنفيذ_توصيه_كليات_التربيه٦٨٠ يارب كن لنا معين وهب لنا فرحاً عظيم انا وجميع بنات كليات التربيه المغلقه ياااارب يارب يارب  @KingSalman

@Badermasaker

@kbsalsaud

@HRHPSAUDS

@RoyalCourtSA

@ShuraCouncil_SA

@sattam_al_saud

@moe_gov_sa","","34","12","1556472339000","10:25 AM - 28 Apr 2019","/toty92550846/status/1122552470327177217"
"1583618751-1831","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@sch165","المتوسطة 165","#TIMSS_KSA
ماذا تعرف عن الاختبارات الدوليه  ....
@Media_M_E
@moe_gov_sa
@eshraf_bdi3ahpic.twitter.com/JnpxVBuEn8","2","22","22","1553582301000","11:38 PM - 25 Mar 2019","/sch165/status/1110430770546573312"
"1583618751-1825","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@IMSIU_edu_sa","جامعة الإمام محمد بن سعود الإسلامية","يشرف سمو أمير منطقة ⁧#الرياض⁩ حفل تخريج الدفعة (٦٣) من طلاب ⁧#جامعة_الإمام⁩ يوم غد الأربعاء الساعة الواحدة ظهراً في قاعة سماحة الشيخ محمد بن إبراهيم بمبنى المؤتمرات.
https://www.spa.gov.sa/viewstory.php?lang=ar&newsid=1904322 …
. 
@emara_riyadh 
@mohe_sa 
@moe_gov_sa pic.twitter.com/0GbQFt93hN","24","33","31","1553627002000","12:03 PM - 26 Mar 2019","/IMSIU_edu_sa/status/1110618261400547329"
"1583618751-1592","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@IshrafWasat","مكتب التعليم وسَط الرياض_بنات","في هذا اليوم الحافل بالعطاء والبهجة والسعادة تم #تكريم منسوبات مدارس #مكتب_تعليم_وسط من قبل مديرة المكتب أ.فاطمة بنت علي الزكري
في حضور المساعدللشئوون المدرسية
 أ. نوف المعمر
والمساعد للشئون التعليمية 
أ.ميمونة ال شيبان
ورئيسات الوحدات ومشرفات المكتب 
@moe_gov_sa @riyadh_edupic.twitter.com/vRRIxrGh8J","1","22","16","1555600513000","8:15 AM - 18 Apr 2019","/IshrafWasat/status/1118895767073230851"
"1583618751-1822","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#وزير_التعليم يستقبل سفير جمهورية أذربيجان لدى المملكة
https://www.moe.gov.sa/ar/news/Pages/a-4574-gh.aspx …pic.twitter.com/JMiENi9ghS","12","70","56","1553702974000","9:09 AM - 27 Mar 2019","/moe_gov_sa/status/1110936913094037505"
"1583618751-2050","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@MMN_1984","Virtual Silver..","@moe_gov_sa Are you happy with such unfortunate clip ? Such small lady should study here not there !. Our country has the most talented teachers and great universities yet we still push our students outside for what ?. Pls, think again on your rules & policies specially for girls https://twitter.com/arabnews/status/1103597723830415360 …","","","","1551959671000","3:54 AM - 7 Mar 2019","/MMN_1984/status/1103624969005817856"
"1583618751-1581","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","#رياض_الأطفال |
التسجيل الإلكتروني للطلاب والطالبات عبر نظام نور سيكون متاحاً من الساعة السابعة صباحاً يوم الأحد ١٦ شعبان ١٤٤٠هـ.
وهنا إيضاحات حول طريقة التسجيل ..
https://www.moe.gov.sa/ar/news/Documents/r-k-2019.pdf …pic.twitter.com/v0QwhjHsz8","1.3K","1.5K","1.4K","1555671512000","3:58 AM - 19 Apr 2019","/moe_gov_sa/status/1119193560111304704"
"1583618751-1638","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@moe_gov_sa","وزارة التعليم - عام","قرر #مجلس_الوزراء تفويض #وزير_التعليم أو من ينيبه بالتباحث مع الجانب العراقي في شأن مشروع مذكرة تفاهم للتعاون في مجال التربية والتعليم بين وزارتي التعليم في البلدين والتوقيع عليه ومن ثم رفع النسخة النهائية الموقعة لاستكمال الإجراءات النظامية.pic.twitter.com/lCpCZswKsU","23","103","120","1555416772000","5:12 AM - 16 Apr 2019","/moe_gov_sa/status/1118125101940187136"
"1583618751-1525","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@Ibra2030VRO","🇸🇦íßřặ 🇸🇦","#نظام_نور ..
@moe_gov_sa 
شكرا لكل من يعمل خلف هذا الصرح الشامخ .
https://twitter.com/moe_gov_sa/status/1121056798734192641?s=21 …","10","18","17","1556125290000","10:01 AM - 24 Apr 2019","/Ibra2030VRO/status/1121096841066688512"
"1583618751-1752","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@oihm1","إبراهيم العُمري","لنكن دومًا في الطليعة ونستمر في التقدم والتميز وفق الله الجميع .","7","27","28","1554566663000","9:04 AM - 6 Apr 2019","/oihm1/status/1114559486545551360"
"1583618751-2121","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@al_hassi_scool","إبتدائية الحسي بأملج ✨","#الملف_الإعلامي_بوزارة_التعليم
@jf_moe
@tabuk_edu 
@moe_gov_sa 
@Umlij1450 
@oihm1
@nawalsanyour  تم زيارة فريق الصحة المدرسية الدكتورة هلال والممرضة إيمان لعمل الفحص الطبي الاستكشافي على طالبات الصف الأول والرابعpic.twitter.com/jeZmMpdsrs","","","","1551409607000","7:06 PM - 28 Feb 2019","/al_hassi_scool/status/1101317832799932416"
"1583618751-1518","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@QscienceCenter","مركز القصيم العلمي","في ختام البرنامج التدريبي قدم مدير مركز القصيم العلمي الأستاذ أحمد القرعاوي كلمة شكر للمدرب والمتدربين مثمناً تفاعلهم المميز والذي ساهم في نجاح الدورة التدريبية وتم بعدها توزيع الشهادات التدريبية والتقاط الصور التذكارية.
@moe_gov_sa 
@minister_moe_sapic.twitter.com/oLHfRKof7h","","10","3","1556132378000","11:59 AM - 24 Apr 2019","/QscienceCenter/status/1121126569286750209"
"1583618751-1882","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@KAUST_News","KAUST","""We work extensively with our colleagues and friends at #KAUST and are happy with their strong and unwavering support,"" said #NATDP keynote speaker Dr. Jasir Alherbish (@DrJasir), Deputy Minister for Scholarships & Cultural Attaché Supervisor, Ministry of Education (@moe_gov_sa). pic.twitter.com/bPxNJ9v737","","1","3","1553169806000","5:03 AM - 21 Mar 2019","/KAUST_News/status/1108700644028964864"
"1583618751-2125","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@r_r1990","رشا","لا نريد إدراج منهج لذلك جلّ مانرجوه منهم ألّا يسهموا في هدم صحة الطلاب والطالبات من خلال مايتم بيعه في المقاصف السيئة","","","2","1551403897000","5:31 PM - 28 Feb 2019","/r_r1990/status/1101293882388680704"
"1583618751-1642","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@ali6013711","ب / علي بن أبي طالب","مدير تعليم حفر الباطن/أ.عايض الرحيلي يكرم قائد المدرسة/أ.تركي الجميلي ورائد النشاط/أ.الحميدي الجميلي لحصول المدرسة على جائزة (التميز) في مؤشرات الأنشطة الطلابية لهذا العام .
@hafredumedia 
@moe_gov_sa pic.twitter.com/t319veCfAV","7","25","16","1555411005000","3:36 AM - 16 Apr 2019","/ali6013711/status/1118100914194264065"
"1583618751-1640","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@afifedu1","إدارة تعليم عفيف","#فيديو
سعادة مدير #تعليم_عفيف الأستاذ : سعيد الزهراني يتابع سير #الاختبارات_المركزية بمجمع ابرقية التعليمي .

@GDQPM 
@moe_planning_sa 
@Edu_Performance 
@Parallel_Edu 
@moe_gov_sa pic.twitter.com/zDDSkcvEFi","1","5","6","1555412306000","3:58 AM - 16 Apr 2019","/afifedu1/status/1118106371344556033"
"1583618751-1472","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@IiJM4ATcrT","إم عبدالاله","#تنفيذ_توصيه_كليات_التربيه٦٨٠

يأت بها الله إن الله عليم خبير يارب 

@KingSalman 
@minister_moe_sa 
@moe_gov_sa","","45","12","1556447897000","3:38 AM - 28 Apr 2019","/IiJM4ATcrT/status/1122449954465812480"
"1583618751-1900","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@Almtostalol","المتوسطة الأولى أملج","تفعيل اليوم العالمي للربو إعداد المرشدة الصحية فدوى البراهيمي القائدة ميسون ابو دريهم منسقة إعلام حنان السميري@moe_gov_sa @oihm1 @Media_M_E @tabuk_edu @Umlij1450 @nawalsanyour @ohood16238340pic.twitter.com/7QXTiVZllI","","5","12","1552997480000","5:11 AM - 19 Mar 2019","/Almtostalol/status/1107977853851918337"
"1583618751-1761","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@Abu_Sadeem_saad","abu sadeem  🇸🇦","مبارك لــ #تعليم_مكة ولفرساننا هذا الفوز ، كما نبارك لسعادة المدير العام الأستاذ الفاضل أ. محمد بن مهدي الحارثي ، ولسعادة المساعد للشؤون التعليمية د. فهد الزهراني هذا الإنجاز الرائع المتميز لتعليم مكة .
@makkah_edu @NashatMakkah @iEN_tv @moe_gov_sa pic.twitter.com/sTQD9AedjG","6","10","23","1554417289000","3:34 PM - 4 Apr 2019","/Abu_Sadeem_saad/status/1113932963408953344"
"1583618751-1864","https://twitter.com/search?l=&q=%40moe_gov_sa%20%22%40moe_gov_sa%22%20%40moe_gov_sa%20since%3A2019-03-01%20until%3A2019-04-30&src=typd&lang=en","@ForEver2027","AO","حركت النقل ضعيفة وهمشت الكثير من المعلمين للنقل ... نريد حركة إلحاقية عاجلة لحل هذة الأزمة.
غربة تتكرر كل عام ونحن بإنتظار النقل 

#الغربه_ارهقتنا_نريدها_الحاقيه
@moe_gov_sa @minister_moe_sa","","55","26","1553318116000","10:15 PM - 22 Mar 2019","/ForEver2027/status/1109322699850113025"
